ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
132097;8ca7a568-3b7a-4fbf-ad9f-0fd4504eda95;141;141;120;2003;0;0;FuelGasOil;2630;1;132097;55.6877147815132;2011-12-07;1.0.15;2021-12-07;SingleFamily;Jørgen Stuart;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Vasek%C3%A6r%204,%202630%20Taastrup%20(100251251);169;D;Taastrup;100251251;12.2490788939544;True;False;Energihuset Sjælland ApS;100251251;4;False;Vasekær;CalculatedConsumption;120;2003
101434;8cb1200b-2995-47ed-a7ee-87592c75ef22;536;536;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
101434;8cded1f0-f29c-4ce3-b0bb-1a5f7afa42b8;536;536;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
186124;8cec6ecc-1d69-4e8a-817e-b409392c86ba;175;175;120;2016;0;0;NaturalGas;2630;1;186124;55.650534229804;2017-03-08;1.0.18;2027-03-08;SingleFamily;Jens Kau;600398;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bygaden%2064C,%202630%20Taastrup%20(311232724);169;A2010;Taastrup;311232724;12.2529606718867;True;False;BF Byggeservice ApS;311232724;64C;False;Bygaden;CalculatedConsumption;120;2017
131414;8cf6ef15-a51d-42ca-b364-e7a65c08cf3b;0;285;210;1959;485;1987;FuelGasOil;2640;1;131414;55.6886338084006;2011-06-15;1.0.15;2021-06-15;SingleFamily;Robert Grünberger;600126;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Tostholmvej%205,%202640%20Hedehusene%20(100228617);169;D;Hedehusene;100228617;12.2189952856263;True;False;Botjek København;100228617;5;False;Tostholmvej;CalculatedConsumption;110;1963
185386;8d0561a1-f92b-4c2e-a155-973b46b1a220;69;73;130;1987;0;0;DistrictHeat;2630;3;185386;55.6408498038552;2007-10-21;1.0.15;2017-10-21;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;500003;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2049,%202630%20Taastrup%20(100052224);169;B2;Taastrup;100052224;12.2779886821415;True;False;jkh arkitekttegnestue;100052224;49;False;Olivenlunden;CalculatedConsumption;130;1987
110204;8d0cea90-8213-4f27-8a46-6a4cc8c4543a;164;164;120;1967;0;2015;FuelGasOil;2640;3;110204;55.6357889819769;2007-01-10;1.0.15;2014-01-10;SingleFamily;Axel Bøggild;500673;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Brandh%C3%B8jg%C3%A5rdsvej%2098,%202640%20Hedehusene%20(911992);169;E1;Hedehusene;911992;12.1934861746497;True;False;Arkitekt Axel Bøggild;911992;98;False;Brandhøjgårdsvej;CalculatedConsumption;120;1967
177317;8d0dffc7-54dc-41ab-9f71-0cf565dc26cf;0;94;590;2000;0;0;DistrictHeat;2630;1;177317;55.6480663936764;2014-09-12;1.0.17;2024-09-12;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311073167;169;D;Taastrup;311073167;12.2962085504392;True;False;Topdahl ApS;311073167;9;False;Gasværksvej;CalculatedConsumption;160;2000
161879;8d3c9d0b-0f48-4c1e-ba20-896a64ed964e;120;120;130;1988;0;0;DistrictHeat;2640;1;161879;55.6439432513742;2017-09-07;1.0.18;2027-09-07;SingleFamily;Thomas Jul Larsen;600402;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%2077,%202640%20Hedehusene%20(311271628);169;B;Hedehusene;311271628;12.1996983721494;True;False;Boligeftersyn P/S;311271628;77;False;Stenmøllen;CalculatedConsumption;130;1988
160074;8d529a92-4440-494b-97f3-920265ea83d4;180;198;130;1987;0;0;FuelGasOil;2640;1;160074;55.6275396804689;2017-06-30;1.0.18;2027-06-30;SingleFamily;Robert Grünberger;600126;VALID;5;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solvang%2028,%202640%20Hedehusene%20(311258231);169;C;Hedehusene;311258231;12.1902245421878;True;False;Botjek Center Øst;311258231;28;False;Solvang;CalculatedConsumption;130;1987
170584;8d54f802-8836-4642-98cc-ae766ebc04c7;406;418;130;1992;0;0;DistrictHeat;2630;1;170584;55.6353162153868;2010-07-06;1.0.15;2020-07-06;MultiFamily;Rudi Tobisch;600296;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Syrenhegnet%2096,%202630%20Taastrup%20(200033617);169;C;Taastrup;200033617;12.2720904033442;True;False;Larsen & Søndergaard Byggerådgivning A/S;200033617;96;False;Syrenhegnet;CalculatedConsumption;130;1992
160368;8d5bd095-f639-49ec-a29c-13fbff7eb5d7;2297;2297;140;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
160074;8db85d88-c6d8-43fd-b311-ce4424cc3f24;220;161;130;1987;0;0;FuelGasOil;2640;1;160074;55.6275396804689;2017-06-30;1.0.18;2027-06-30;SingleFamily;Robert Grünberger;600126;VALID;5;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solvang%2028,%202640%20Hedehusene%20(311258231);169;C;Hedehusene;311258231;12.1902245421878;True;False;Botjek Center Øst;311258231;28;False;Solvang;CalculatedConsumption;130;1987
185587;8dd69b90-5a9f-428f-a419-d80ffa5f59e5;93;93;130;1995;0;0;DistrictHeat;2630;1;185587;55.6353725748287;2019-06-17;1.0.19;2029-06-17;SingleFamily;Ulf Chabert;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Syrenhegnet%2050,%202630%20Taastrup%20(311382943);169;C;Taastrup;311382943;12.2686301962921;True;False;OBH Ingeniørservice A/S;311382943;50;False;Syrenhegnet;CalculatedConsumption;130;1995
185618;8decb4b8-f256-49ce-831f-6f172ce00869;150;150;120;2012;0;0;;2640;2;185618;55.6142223512785;2012-06-05;be10;2022-06-05;SingleFamily;Christian Smedegaard Sørensen;600016;INCOMPATIBLE;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Magleh%C3%B8jtoften%209,%202640%20Hedehusene%20(10006153);169;A1;Hedehusene;10006153;12.1872041622577;True;False;e-consult ApS;10006153;9;False;Maglehøjtoften;CalculatedConsumption;120;2012
150567;8e1d4fb7-8bd2-4a4b-8342-9414cf1950cb;152;172;120;1979;0;0;Electricity;2640;1;150567;55.6143869432299;2015-07-08;1.0.17;2025-07-08;SingleFamily;Bent Laursen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Poul%20Hansens%20V%C3%A6nge%203,%202640%20Hedehusene%20(311123882);169;F;Hedehusene;311123882;12.1891713941001;True;False;Energi- og Bygningsrådgivning A/S;311123882;3;False;Poul Hansens Vænge;CalculatedConsumption;120;1979
170533;8e3eca09-14f7-4ad2-99d0-3687d98ab279;0;33873;323;1995;33873;1999;DistrictHeat;2630;1;170533;55.6352694669406;2016-12-28;1.0.18;2026-12-28;NonResidental;Lars Mortensen;600113;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311219768;169;C;Taastrup;311219768;12.2457819821873;True;False;Norconsult A/S;311219768;4;False;Litauen Alle;CalculatedConsumption;320;1996
126666;8e51733e-929c-400f-b365-03c1ef8ba1dc;0;435;210;1964;435;1970;FuelGasOil;2630;1;126666;55.6693701180702;2018-11-07;1.0.19;2028-11-07;SingleFamily;Rikke Christensen;600402;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kleveh%C3%B8jvej%204,%202630%20Taastrup%20(311345582);169;E;Taastrup;311345582;12.2468412676525;True;False;Boligeftersyn P/S;311345582;4;False;Klevehøjvej;CalculatedConsumption;110;1795
186518;8e62cba7-c36a-4976-9962-1643e3b43c49;108;108;131;2019;0;0;DistrictHeat;2630;1;186518;;2019-12-11;1.0.20;2029-12-11;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Agers%C3%B8vej%2019,%202630%20Taastrup%20(311413343);169;A2015;Taastrup;311413343;;True;False;Sandager Bygge- & Energirådgivning ApS;311413343;19;False;Agersøvej;CalculatedConsumption;131;2019
178496;8e9abfc5-a496-432b-8eb4-ac39b382510b;0;145;590;2002;145;0;NaturalGas;2640;3;178496;55.6591844144029;2008-03-15;1.0.15;2018-03-15;MultiFamily;Keen Nielsen;500051;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ved%20Gadek%C3%A6ret%201,%202640%20Hedehusene%20(200005254);169;C;Hedehusene;200005254;12.1795686978968;True;False;KEEN Miljø- & Energirådgivning ApS;200005254;1;False;Ved Gadekæret;CalculatedConsumption;130;2002
160368;8ec117af-3a50-4241-be10-7f2f63970edf;374;374;130;1986;0;0;DistrictHeat;2630;1;160368;55.6410869244602;2014-06-04;1.0.17;2024-06-04;SingleFamily;Christian Strarup;600045;VALID;45, 46, 47, 48;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cederlunden%201,%202630%20Taastrup%20(311057762);169;C;Taastrup;311057762;12.2781992618361;True;False;Topdahl ApS;311057762;1;False;Cederlunden;CalculatedConsumption;130;1986
125414;8ee15a85-5e2b-4ca9-9cab-7f62a514d1e4;35;35;190;1942;0;1994;FuelGasOil;2630;1;125414;55.6843741459272;2016-03-15;1.0.18;2026-03-15;SingleFamily;Søren Funch Jensen;600331;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8holmvej%201,%202630%20Taastrup%20(311164837);169;D;Taastrup;311164837;12.2826983746693;True;False;Bygningskonsulent Søren Funch Jensen;311164837;1;False;Høholmvej ;CalculatedConsumption;110;1938
183473;8ef272aa-6305-42e9-a96d-49170c2f8881;119;119;120;2007;0;0;DistrictHeat;2630;1;183473;55.6509851937048;2012-08-15;1.0.16;2022-08-15;SingleFamily;Martin Prip Kruse, factum2 hillerød, mobil 6019 7107;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Pileurtvej%2022,%202630%20Taastrup%20(310001822);169;B;Taastrup;310001822;12.2474806926186;True;False;factum2 hillerød;310001822;22;False;Pileurtvej;CalculatedConsumption;120;2007
101434;8efad0e6-2508-4cf8-90eb-5d75ef50f109;900;900;130;1971;0;1988;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
147973;8f217991-e132-4923-8473-c54844356ef7;153;107;120;1979;0;2008;NaturalGas;2640;1;147973;55.650916799958;2015-04-10;1.0.17;2025-04-10;SingleFamily;Peter Kofod;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenalderen%2098,%202640%20Hedehusene%20(311105887);169;D;Hedehusene;311105887;12.1877384080535;True;False;OBH Ingeniørservice A/S;311105887;98;False;Stenalderen;CalculatedConsumption;120;1979
153604;8f2b9ceb-6860-413f-901d-9241ca45f495;136;78;120;1979;0;0;DistrictHeat;2630;1;153604;55.6609692596902;2017-05-15;1.0.18;2027-05-15;SingleFamily;Christian Funch Jensen;600492;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8rsk%C3%A6tten%201D,%202630%20Taastrup%20(311247288);169;C;Taastrup;311247288;12.308856606322;True;False;Botjek Center København Syd ApS;311247288;1D;False;Hørskætten;CalculatedConsumption;120;1979
173958;8f2ff0cd-f9f4-4999-864d-6f360588266c;136;136;120;1997;0;0;DistrictHeat;2630;1;173958;55.6350493261596;2012-09-12;1.0.16;2022-09-12;SingleFamily;Karsten Larsen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/B%C3%B8gekrattet%2015,%202630%20Taastrup%20(310004023);169;C;Taastrup;310004023;12.274340974351;True;False;Energi- og Bygningsrådgivning A/S;310004023;15;False;Bøgekrattet;CalculatedConsumption;120;1997
132291;8f331780-f11c-4658-8841-bdc44bae43e1;118;132;120;1973;0;0;NaturalGas;2630;1;132291;55.6811980349725;2014-09-18;1.0.17;2024-09-18;SingleFamily;Bo Toft Rasmussen ;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Ved%20K%C3%A6ret%2023,%202630%20Taastrup%20(311074180);169;C;Taastrup;311074180;12.2517365246572;True;False;Energi- og Bygningsrådgivning A/S;311074180;23;False;Ved Kæret;CalculatedConsumption;120;1973
179891;8f43fae5-33fe-49b6-94d2-540ec1a902e5;142;142;120;2004;0;0;DistrictHeat;2630;1;179891;55.6491772496513;2010-10-05;1.0.15;2020-10-05;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Lavendelvej%2021,%202630%20Taastrup%20(100185912);169;C;Taastrup;100185912;12.2471719220419;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100185912;21;False;Lavendelvej;CalculatedConsumption;120;2004
159521;8f4a4375-e359-4887-81ae-9f01fa34e0d5;156;93;120;1985;0;0;DistrictHeat;2640;1;159521;55.6420280167703;2017-09-17;1.0.18;2027-09-17;SingleFamily;Jørgen Dieter Bjerring Sørensen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%209,%202640%20Hedehusene%20(311273405);169;C;Hedehusene;311273405;12.196950982285;True;False;Energi- og Bygningsrådgivning A/S;311273405;9;False;Stenmøllen;CalculatedConsumption;120;1985
178801;8f5b84fe-ac62-4e27-a531-196836dff140;0;1606;323;2004;1606;0;DistrictHeat;2630;1;178801;55.6362919091953;2016-09-28;1.0.18;2026-09-28;NonResidental;Niels Hansen;600452;VALID;1, 2, 3, 4, 5, 6, 7, 9;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311203368;169;C;Taastrup;311203368;12.2590906949512;True;False;NiH Energy ApS;311203368;2;False;Højager;CalculatedConsumption;310;2004, 2014
171408;8f5e6a2f-0228-4be6-9869-2134d66f7981;5060;5272;140;1972;0;2004;DistrictHeat;2630;1;171408;55.650803786486;2017-10-12;1.0.18;2027-10-12;MultiFamily;Jonas Bondegaard;600001;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311278177;169;C;Taastrup;311278177;12.273907837414;True;False;OBH Ingeniørservice A/S;311278177;1;False;Leen C;CalculatedConsumption;140;1972
130264;8f603915-b14c-4460-ac7f-db0e5f6c7144;192;192;110;1972;0;1974;FuelGasOil;2640;1;130264;55.6848745178581;2012-08-31;1.0.15;2022-08-31;SingleFamily;Jan Holm Møller;600127;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenborgvej%203,%202640%20Hedehusene%20(100279275);169;E;Hedehusene;100279275;12.2214392798229;True;False;Botjek-Frederiksberg ApS;100279275;3;False;Stenborgvej;CalculatedConsumption;110;1972
130248;8f680074-b5e6-4f5e-8815-3ca178ac124d;0;172;219;2002;172;0;WoodPellets;2640;1;130248;55.6833107621357;2012-02-01;1.0.15;2022-02-01;SingleFamily;Lasse Poulsen;600126;VALID;2;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/100255983;169;G;Hedehusene;100255983;12.2272303534627;True;False;Botjek København;100255983;1;False;Stenborgvej;CalculatedConsumption;190;1856
167664;8f76d6e6-36d6-432a-b90c-266867c329f4;206;206;130;1991;0;0;DistrictHeat;2630;1;167664;55.6413276808014;2016-08-15;1.0.18;2026-08-15;MultiFamily;Bjarne Gram;600399;VALID;17;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311194496;169;B;Taastrup;311194496;12.2681727950517;True;False;Godt Byggeri ApS;311194496;59;False;Morelhaven;CalculatedConsumption;140;1991
167672;8f8a05d6-6a0e-4d55-a8b6-b28df80b1256;302;302;140;1992;0;0;DistrictHeat;2630;1;167672;55.6393793148183;2017-12-18;1.0.18;2027-12-18;MultiFamily;Lars Kristian Hansen;600414;VALID;8, 9, 13, 14, 15;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311289412;169;C;Taastrup;311289412;12.2680739987343;True;False;LKH Rådgivning;311289412;22;False;Morelhaven;CalculatedConsumption;140;1992
186528;8f906bd1-8073-423a-8a5d-a023ad621cde;117;117;131;2020;0;0;DistrictHeat;2630;1;186528;;2020-05-27;1.0.20;2030-05-27;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Musholmvej%2010,%202630%20Taastrup%20(311440132);169;A2015;Taastrup;311440132;;True;False;Sandager Bygge- & Energirådgivning ApS;311440132;10;False;Musholmvej;CalculatedConsumption;131;2020
186528;8f906bd1-8073-423a-8a5d-a023ad621cde;117;117;131;2020;0;0;DistrictHeat;2630;1;186528;;2020-05-27;1.0.20;2030-05-27;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Musholmvej%2010,%202630%20Taastrup%20(311440132);169;A2015;Taastrup;311440132;;True;False;Sandager Bygge- & Energirådgivning ApS;311440132;10;False;Musholmvej;CalculatedConsumption;131;2020
186528;8f906bd1-8073-423a-8a5d-a023ad621cde;117;117;131;2020;0;0;DistrictHeat;2630;1;186528;;2020-05-27;1.0.20;2030-05-27;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Musholmvej%2010,%202630%20Taastrup%20(311440132);169;A2015;Taastrup;311440132;;True;False;Sandager Bygge- & Energirådgivning ApS;311440132;10;False;Musholmvej;CalculatedConsumption;131;2020
183511;8fbac1eb-d26b-474f-868a-a012a0ed7329;117;117;120;2006;0;0;DistrictHeat;2630;1;183511;55.6508459857263;2013-02-21;1.0.16;2023-02-21;SingleFamily;Mikkel Stewart;600378;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Pileurtvej%2016,%202630%20Taastrup%20(310026392);169;A2015;Taastrup;310026392;12.2466264477807;True;False;Botjek Taastrup ApS;310026392;16;False;Pileurtvej;CalculatedConsumption;120;2006
186508;8fc8a75f-3c0b-40c0-b886-e81a5f94ee67;120;120;131;2019;0;0;DistrictHeat;2630;1;186508;;2019-11-19;1.0.20;2029-11-19;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Agers%C3%B8vej%2035,%202630%20Taastrup%20(311409626);169;A2015;Taastrup;311409626;;True;False;Sandager Bygge- & Energirådgivning ApS;311409626;35;False;Agersøvej;CalculatedConsumption;131;2019
123934;8ffd4f5c-58b0-47cd-ba78-0f3aaab65fd8;0;259;210;1930;259;0;DistrictHeat;2630;1;123934;55.679387099771;2011-04-12;1.0.15;2021-04-12;NonResidental;Rene Engmann;600001;VALID;6;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200047933;169;F;Taastrup;200047933;12.2929890761097;True;False;OBH Ingeniørservice A/S;200047933;3;False;Snubbekorsvej;CalculatedConsumption;420;1990
185225;9036d810-4870-42f0-8f9b-27383cc3274a;0;0;130;0;0;0;;2630;1;185225;55.6495713565704;2019-05-12;1.0.19;2029-05-12;SingleFamily;Keen Nielsen;600163;VALID;4;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Fr%C3%B8dalen%2024,%202630%20Taastrup%20(311376415);169;B;Taastrup;311376415;12.2540096508673;True;False;KEEN MILJØ & ENERGIRÅDGIVNING ApS;311376415;24;False;Frødalen;BBRInformation;130;2007
183740;91056c7b-5459-403e-bec2-3d84aec659b7;131;131;120;2006;0;0;;2630;1;183740;55.651507479492;2011-10-20;1.0.16;2021-10-20;SingleFamily;Jørgen Vrang Jørgensen;600060;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Salvievej%2013,%202630%20Taastrup%20(300003760);169;C;Taastrup;300003760;12.2511810796681;True;False;Botjek Esbjerg;300003760;13;False;Salvievej;BBRInformation;120;2006
108420;9140b5ed-f475-4461-ab3a-86836aae49cc;228;230;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
171475;9150b2f9-e7df-4472-af55-b1c66dbe0b45;0;0;140;0;0;0;DistrictHeat;2630;1;171475;55.6522076201636;2017-10-12;1.0.18;2027-10-12;MultiFamily;Jonas Bondegaard;600001;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311278185;169;C;Taastrup;311278185;12.2789066848546;True;False;OBH Ingeniørservice A/S;311278185;1;False;Saven B;CalculatedConsumption;140;1974
129045;916e5953-dc79-400c-83f7-bf1363f0975f;174;128;120;1977;0;0;FuelGasOil;2630;1;129045;55.6878159539662;2018-03-23;1.0.18;2028-03-23;SingleFamily;Michael Jensen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Poppelvej%208,%202630%20Taastrup%20(311304708);169;C;Taastrup;311304708;12.2510289544569;True;False;Energi- og Bygningsrådgivning A/S;311304708;8;False;Poppelvej;CalculatedConsumption;120;1977
186203;91ab23d8-bcad-4ce2-94a8-f710fecd275e;201;201;120;2020;0;0;Electricity;2640;1;186203;55.6459735218701;2018-11-05;1.0.19;2028-11-05;SingleFamily;Dan Böhm;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Bakkeboager%2023,%202640%20Hedehusene%20(311345117);169;A2020;Hedehusene;311345117;12.2312945387856;True;False;e-consult ApS;311345117;23;False;Bakkeboager;CalculatedConsumption;120;2018
